bedrooms,bathrooms,square_meters,price
0.04081632653061225,0.02,0.02992432221116301,0.0001222390239063486
0.04081632653061225,0.04,0.015220886608988593,0.00014738476263591218
0.10204081632653061,0.16,0.02992432221116301,0.011547251981866406
0.16326530612244897,0.08,0.04664267667100529,0.000511066650557934
0.10204081632653061,0.04,0.02992432221116301,0.00014272814435265966
0.04081632653061225,0.04,0.019784090039047547,0.00030151882781157056
0.061224489795918366,0.04,0.02672077176326468,0.0003709024402320331
0.04081632653061225,0.04,0.013153663578592758,0.00011944505293639707
0.061224489795918366,0.08,0.037883776127402194,0.000555304524248833
0.08163265306122448,0.12,0.08068294923819004,0.008147920635092067
0.02040816326530612,0.04,0.01127019370645433,8.684872495362944e-05
0.04081632653061225,0.04,0.014853380292473779,0.000352275967099023
0.061224489795918366,0.02,0.02992432221116301,0.0001268956421896011
0.0,0.02,0.006125105275246918,0.00023120389173445754
0.04081632653061225,0.04747721715936875,0.02992432221116301,0.0005804502629783966
0.02040816326530612,0.02,0.007196998698415129,3.138840120009193e-05
0.22448979591836735,0.12,0.08082076410688309,0.0005343497419741966
0.08163265306122448,0.08,0.05374779879029171,0.0008137002727865153
0.04081632653061225,0.08,0.02699640150065079,0.0006502995372271843
0.04081632653061225,0.04,0.014577750555087665,0.00030105316598324534
0.08163265306122448,0.04,0.02342852767781946,0.00023120389173445754
0.08163265306122448,0.08,0.04443763877191639,0.0004877835591416714
0.18367346938775508,0.18,0.09486256795038667,0.002327147781026416
0.0,0.02,0.006584488170890437,4.07482039494295e-05
0.2040816326530612,0.2,0.3639843809815482,0.026075901025614263
0.04081632653061225,0.04747721715936875,0.021560370568869152,0.00030151882781157056
0.061224489795918366,0.06,0.02394916162621545,0.0002316695535627828
0.02040816326530612,0.02,0.003981318428910497,0.000161820279313995
0.061224489795918366,0.04,0.02992432221116301,0.0005106009887296088
0.0,0.02,0.0033688079013858055,4.07482039494295e-05
0.061224489795918366,0.04,0.02992432221116301,0.0003895289133650432
0.14285714285714285,0.06,0.02992432221116301,0.00030570978426649786
0.14285714285714285,0.06,0.02992432221116301,0.00030570978426649786
0.04081632653061225,0.02,0.02992432221116301,0.00018510290506842928
0.04081632653061225,0.02,0.02992432221116301,0.0001152540964814698
0.02040816326530612,0.04,0.013812112395681803,0.0008090902206860952
0.061224489795918366,0.04,0.03083990506086823,0.00030151882781157056
0.04081632653061225,0.08,0.05007273562514356,0.0005413346693990754
0.04081632653061225,0.04,0.014087742133067913,0.0003387252078947582
0.04081632653061225,0.08,0.04471326850930251,0.0008742828766516305
0.02040816326530612,0.04,0.020197534645126712,0.00020792080031819494
0.04081632653061225,0.04,0.030931781639996932,0.000545991287682328
0.04081632653061225,0.04,0.02992432221116301,0.0012794086672945997
0.04081632653061225,0.04,0.02992432221116301,0.0004621721585837825
0.04081632653061225,0.04,0.027103590842967616,0.0009301622960506608
0.14285714285714285,0.12,0.02992432221116301,0.006983766064278936
0.061224489795918366,0.12,0.12407932011331445,0.0013026917587108623
0.08163265306122448,0.08,0.04278386034759973,0.0012095593930458119
0.10204081632653061,0.12,0.08835464359543681,0.0016286550385385386
0.0,0.02,0.02992432221116301,0.0002549526449790454
0.04081632653061225,0.08,0.02992432221116301,0.00035693258538227555
0.04081632653061225,0.04,0.03322869611821454,0.00031316037351970187
0.061224489795918366,0.04,0.015435265293622236,0.0004081553864980533
0.04081632653061225,0.04,0.02992432221116301,0.00042672970550629096
0.061224489795918366,0.04,0.025449812418650946,0.0011164270273807616
0.10204081632653061,0.04747721715936875,0.04278386034759973,0.0008044336024028427
0.08163265306122448,0.04,0.02992432221116301,0.0001967449164383889
0.08163265306122448,0.04747721715936875,0.0186815710895031,0.0011629932102132866
0.061224489795918366,0.08,0.027103590842967616,0.00046356914406875827
0.061224489795918366,0.08,0.03763877191639232,0.000555304524248833
0.04081632653061225,0.04,0.027899854528749716,0.0007667149943084973
0.061224489795918366,0.08,0.028634867161779338,0.0004435456854507724
0.10204081632653061,0.06,0.02992432221116301,0.00044075171448082094
0.04081632653061225,0.04,0.023168210703621465,0.0004086210483263785
0.061224489795918366,0.04747721715936875,0.15851772452339025,0.018622983463268607
0.14285714285714285,0.04747721715936875,0.02992432221116301,0.0005809159248067218
0.04081632653061225,0.04,0.02379603399433428,0.0004179338192310553
0.0,0.02,0.007962636857820995,9.10396814085567e-05
0.08163265306122448,0.06,0.004073195008039201,0.0002544869831507201
0.04081632653061225,0.08,0.01669091187504785,0.0005058922163215839
0.061224489795918366,0.04,0.03760814639001608,0.00041234634295298053
0.04081632653061225,0.02,0.0,2.9106658241298198e-05
0.04081632653061225,0.04,0.02992432221116301,0.0006740478248099439
0.08163265306122448,0.1,0.02992432221116301,0.006937199881446411
0.08163265306122448,0.04,0.030931781639996932,0.000788135438411459
0.08163265306122448,0.04747721715936875,0.05926039353801395,0.0011625275483849616
0.061224489795918366,0.08,0.034882474542531204,0.0009161924412009032
0.02040816326530612,0.04,0.02992432221116301,0.0008812678040765093
0.04081632653061225,0.04747721715936875,0.015588392925503408,0.00031967963911625543
0.04081632653061225,0.04,0.018528443457621925,0.0003015183621497423
0.04081632653061225,0.04,0.009708291861266366,0.0003103664025497504
0.04081632653061225,0.04,0.009111094096929792,0.0003713681020603584
0.0,0.04,0.02992432221116301,0.0011047854816726302
0.10204081632653061,0.12,0.09888982466886151,0.0011164270273807616
0.02040816326530612,0.02,0.005451343694969758,0.00018044675244700508
0.0,0.02,0.02992432221116301,0.0010465777531319738
0.061224489795918366,0.04747721715936875,0.03782252507464973,0.0006740482904717722
0.02040816326530612,0.04,0.008605772911721921,0.0003364434649359645
0.0,0.02,0.02992432221116301,0.0001241016712196496
0.02040816326530612,0.04,0.02992432221116301,0.0003224736100862069
0.04081632653061225,0.04,0.02992432221116301,0.0006041990162229844
0.04081632653061225,0.04,0.015619018451879641,0.00021257741860144746
0.04081632653061225,0.04,0.011913329760355258,0.0003201448352827524
0.04081632653061225,0.04,0.017992496746037822,0.0001967449164383889
0.08163265306122448,0.08,0.10060485414593065,0.004655456922652676
0.02040816326530612,0.04,0.02992432221116301,0.0007089729275961661
0.16326530612244897,0.12,0.05036367812571779,0.0006968657200597095
0.02040816326530612,0.04,0.02992432221116301,0.0003224736100862069
0.04081632653061225,0.04,0.02992432221116301,0.0006041990162229844
0.0,0.02,0.02992432221116301,0.0001241016712196496
0.04081632653061225,0.04,0.017992496746037822,0.0001967449164383889
0.16326530612244897,0.12,0.05036367812571779,0.0006968657200597095
0.04081632653061225,0.04,0.01914095398514662,0.0002405171283009626
0.02040816326530612,0.02,0.02992432221116301,0.00016554557394059702
0.04081632653061225,0.02,0.02992432221116301,0.00045285892201727746
0.22448979591836735,0.2,0.17468800245004212,0.013596164026497513
0.02040816326530612,0.02,0.011408008575147387,0.0002307382299061323
0.0,0.04,0.01025955133603859,0.00017811844330537882
0.10204081632653061,0.04,0.04462139193017381,0.0004640348058970835
0.0,0.02,0.02992432221116301,0.00018463770890193236
0.061224489795918366,0.08,0.03935380139346145,0.00027777007456698273
0.061224489795918366,0.04747721715936875,0.024041038205344156,0.00038528580278534354
0.04081632653061225,0.04,0.020182221881938595,0.0003248009879041765
0.08163265306122448,0.04,0.02992432221116301,0.000505478708618031
0.10204081632653061,0.04,0.016078401347523162,0.0004640348058970835
0.28571428571428564,0.18,0.02992432221116301,0.000552458399154109
0.0,0.02,0.007196998698415129,0.0001222390239063486
0.0,0.02,0.009417349360692138,0.00013294924595782937
0.04081632653061225,0.04,0.02327540004593829,0.00046449813941626714
0.02040816326530612,0.04,0.017150294770691372,0.0006950030727464085
0.0,0.02,0.01179082765485032,0.00042957583060101485
0.02040816326530612,0.02,0.02992432221116301,0.00016135461748566975
0.061224489795918366,0.08,0.042416354031084916,0.0009301622960506608
0.04081632653061225,0.04,0.01754842661358242,0.0003895289133650432
0.0,0.02,0.009034530280989205,0.0001520413809191647
0.10204081632653061,0.06,0.05287497128856902,0.00041746862306455833
0.04081632653061225,0.04,0.02992432221116301,0.00028522066382018674
0.02040816326530612,0.04,0.01572620779419646,0.0003713681020603584
0.02040816326530612,0.04,0.015588392925503408,0.00019907322558001514
0.04081632653061225,0.04,0.0162009034530281,0.00023120389173445754
0.04081632653061225,0.04,0.017915932930097234,0.00020349701294910505
0.0,0.02,0.02992432221116301,0.00013807152606940714
0.14285714285714285,0.04747721715936875,0.09590383584717863,0.0012002461564793068
0.0,0.02,0.005864788301048925,9.197100506520721e-05
0.04081632653061225,0.02,0.02992432221116301,0.0001967449164383889
0.0,0.02,0.009493913176632725,3.096930555459921e-05
0.04081632653061225,0.04,0.02015159635556236,0.0009278339869090345
0.0,0.02,0.005971977643365746,0.00010594085991496476
0.0,0.02,0.005512594747722227,0.00010128424163171224
0.04081632653061225,0.02,0.02992432221116301,9.10396814085567e-05
0.0,0.04,0.02992432221116301,0.0006950030727464085
0.0,0.02,0.00589541382742516,0.0002200280078546515
0.02040816326530612,0.02,0.02992432221116301,9.192443888237468e-05
0.02040816326530612,0.04,0.018589694510374396,0.0005343497419741966
0.04081632653061225,0.04,0.02992432221116301,0.0007322560190124287
0.0,0.02,0.02992432221116301,0.00010547519808663951
0.14285714285714285,0.08,0.02992432221116301,0.001256125575878337
0.02040816326530612,0.04,0.010810810810810811,0.00014785042446423743
0.02040816326530612,0.02,0.007196998698415129,0.00013620887875610615
0.04081632653061225,0.04,0.02992432221116301,0.0002549526449790454
0.02040816326530612,0.02,0.01179082765485032,0.00013155226047285363
0.0,0.02,0.00872827501722686,0.00015157571909083946
0.061224489795918366,0.06,0.02992432221116301,0.0006451772571156066
0.18367346938775508,0.2,0.02992432221116301,0.0013958241243759127
0.12244897959183673,0.12,0.02992432221116301,0.0010227768457626136
0.10204081632653061,0.04,0.03185054743128398,0.00030151882781157056
0.0,0.04,0.010106423704157418,0.000511066650557934
0.08163265306122448,0.08,0.05849475537860808,0.0012323768226337492
0.02040816326530612,0.02,0.00872827501722686,0.0003941855316482957
0.02040816326530612,0.04,0.02992432221116301,0.0030256405235142944
0.04081632653061225,0.02,0.0049000842201975345,0.0002596092632622979
0.0,0.04,0.010106423704157418,0.000511066650557934
0.08163265306122448,0.08,0.05849475537860808,0.0012323768226337492
0.02040816326530612,0.02,0.00872827501722686,0.0003941855316482957
0.02040816326530612,0.02,0.01025955133603859,0.00019389879134366496
0.04081632653061225,0.06,0.057392236429063624,0.0012095593930458119
0.14285714285714285,0.04,0.029553632953066383,0.00041746862306455833
0.14285714285714285,0.06,0.040272567184748496,0.00045472156933057845
0.0,0.02,0.02992432221116301,9.150534323688195e-05
0.04081632653061225,0.02,0.02992432221116301,0.00037835302948523717
0.0,0.02,0.00872827501722686,0.00047614201343354007
0.0,0.04,0.010565806599800935,0.0006391236533473783
0.04081632653061225,0.04,0.018482505168057575,0.00040629273918475225
0.10204081632653061,0.06,0.042416354031084916,0.000627482107639247
0.12244897959183673,0.06,0.02992432221116301,0.00045937818761383097
0.061224489795918366,0.08,0.04157415205573846,0.0003784256727304559
0.04081632653061225,0.1,0.03567873822831331,0.0009064135428060729
0.08163265306122448,0.04,0.025465125181839063,0.0003103664025497504
0.061224489795918366,0.04,0.02992432221116301,0.0004181671158070462
0.04081632653061225,0.06,0.02992432221116301,0.000681033217896651
0.04081632653061225,0.02,0.013322103973662047,0.00041746862306455833
0.0,0.02,0.007595130541306179,0.000511066650557934
0.10204081632653061,0.1,0.02992432221116301,0.000557167171562134
0.02040816326530612,0.02,0.02992432221116301,0.0001501787336058637
0.061224489795918366,0.06,0.014485873975958964,0.00027777007456698273
0.061224489795918366,0.06,0.02992432221116301,0.0005716026882402167
0.04081632653061225,0.06,0.02992432221116301,0.001838202861284902
0.12244897959183673,0.12,0.14960569634790596,1.0
0.18367346938775508,0.1,0.04828114233213383,0.000627482107639247
0.08163265306122448,0.06,0.024041038205344156,0.0003709024402320331
0.08163265306122448,0.06,0.08222953832018988,0.0007434319028922347
0.061224489795918366,0.08,0.03866472704999618,0.0006041524500401519
0.0,0.02,0.02992432221116301,0.00017113351588050004
0.04081632653061225,0.02,0.02992432221116301,3.4039879650575917e-07
0.04081632653061225,0.04,0.02992432221116301,0.0016980386509590011
0.08163265306122448,0.06,0.03206492611591762,0.00039930781175987346
0.04081632653061225,0.08,0.030242707296531657,0.00035506993806897456
0.0,0.02,0.007962636857820995,0.00011944505293639707
0.14285714285714285,0.06,0.04448357706148075,0.0006973313818880348
0.02040816326530612,0.04,0.011867391470790904,0.000394651193476621
0.02040816326530612,0.02,0.02992432221116301,0.0
0.0,0.02,0.02992432221116301,4.493916040435677e-05
0.0,0.02,0.007962636857820995,0.0002479677175541666
0.061224489795918366,0.04,0.03234055585330373,0.00039465026215296435
0.02040816326530612,0.04,0.02992432221116301,0.000511066650557934
0.08163265306122448,0.06,0.020580353724829643,0.00046356914406875827
0.04081632653061225,0.04,0.02992432221116301,0.0006973313818880348
0.10204081632653061,0.06,0.040272567184748496,0.00040629273918475225
0.0,0.04,0.013995865553939208,0.001093143935964499
0.08163265306122448,0.04,0.025694816629660822,0.000394651193476621
0.04081632653061225,0.04747721715936875,0.030901156113620706,0.0018614859527011647
0.04081632653061225,0.04,0.02992432221116301,0.0005576328333904593
0.061224489795918366,0.08,0.054804379450271806,0.0055867805793031805
0.02040816326530612,0.04,0.02992432221116301,0.0006041990162229844
0.04081632653061225,0.02,0.005436030931781641,0.0003709024402320331
0.04081632653061225,0.02,0.00030625526376234623,0.00015669799920241723
0.12244897959183673,0.1,0.037516269810887376,0.00040629273918475225
0.12244897959183673,0.04,0.03163616874665034,0.0003709024402320331
0.12244897959183673,0.04,0.03163616874665034,0.0003709024402320331
0.02040816326530612,0.02,0.01760967766633489,0.00013155226047285363
0.08163265306122448,0.08,0.016997167138810197,0.0011625275483849616
0.061224489795918366,0.04,0.018528443457621925,0.0003690397929187321
0.02040816326530612,0.04,0.02992432221116301,0.0008370276020764688
0.04081632653061225,0.04747721715936875,0.015220886608988593,0.0001152540964814698
0.04081632653061225,0.06,0.042416354031084916,0.002792343947523343
0.04081632653061225,0.04,0.021070362146849396,0.0003099007407214251
0.04081632653061225,0.04,0.018987826353265444,0.00032475535304500065
0.061224489795918366,0.08,0.06691677513207259,0.0024645180203823657
0.02040816326530612,0.04,0.013674297526988744,0.0010535626805568525
0.02040816326530612,0.02,0.011025189495444454,0.00021257741860144746
0.061224489795918366,0.04747721715936875,0.040885077712273184,0.0006363296823774267
0.061224489795918366,0.04,0.02992432221116301,0.0004081553864980533
0.0,0.02,0.006875430671464667,0.00025914360143397265
0.061224489795918366,0.06,0.02992432221116301,0.0004039122759183536
0.04081632653061225,0.04,0.02992432221116301,0.000371315947935586
0.061224489795918366,0.02,0.012403338182375009,0.0003476193488157705
0.02040816326530612,0.06,0.02992432221116301,0.00023120389173445754
0.04081632653061225,0.08,0.03005895413827425,0.0006018707070813581
0.04081632653061225,0.04,0.030809279534491998,0.000408574482143546
0.02040816326530612,0.04,0.014087742133067913,0.0001851033707302576
0.10204081632653061,0.04747721715936875,0.02992432221116301,0.0003248014535660049
0.0,0.02,0.006676364750019141,0.00013341490778615462
0.0,0.02,0.005910726590613277,0.00032433625739950795
0.04081632653061225,0.04747721715936875,0.02992432221116301,1.539478004443283e-06
0.10204081632653061,0.04,0.04394763034989664,0.0002218906551679525
0.02040816326530612,0.04,0.011821453181226554,0.0006298104167808732
0.02040816326530612,0.04,0.009983921598652476,0.0005692743790985904
0.061224489795918366,0.12,0.06586019447209249,0.0046549912608243515
0.04081632653061225,0.02,0.006523237118137968,4.773313137430828e-05
0.04081632653061225,0.02,0.01105581502182069,0.0001385371878977324
0.08163265306122448,0.06,0.03322869611821454,0.0003709024402320331
0.02040816326530612,0.02,0.01872750937906745,9.290232872185772e-05
0.04081632653061225,0.04,0.018375315825740757,0.0003341151557943382
0.08163265306122448,0.04,0.02992432221116301,0.000278235736395308
0.04081632653061225,0.02,0.014853380292473779,0.00027777007456698273
0.02040816326530612,0.02,0.009647040808513897,0.00010826916905659102
0.04081632653061225,0.02,0.011178317127325628,0.00014738476263591218
0.22448979591836735,0.12,0.02992432221116301,0.00044121737630914616
0.061224489795918366,0.04,0.02992432221116301,0.0005058922163215839
0.061224489795918366,0.08,0.047010182987520105,0.0005809159248067218
0.04081632653061225,0.04747721715936875,0.02992432221116301,0.00030151882781157056
0.04081632653061225,0.04,0.011178317127325628,0.00035967440222745467
0.0,0.02,0.006431360539009265,4.797015324492583e-05
0.08163265306122448,0.04,0.02992432221116301,0.0004621721585837825
0.08163265306122448,0.04,0.02992432221116301,0.0004621721585837825
0.061224489795918366,0.04,0.02293851925579971,0.00035693258538227555
0.02040816326530612,0.02,0.013322103973662047,0.00018323839510781496
0.0,0.04,0.01025955133603859,0.00045285892201727746
0.02040816326530612,0.02,0.023183523466809585,0.00023166908790095447
0.02040816326530612,0.04,0.02992432221116301,0.0007667149943084973
0.02040816326530612,0.02,0.02992432221116301,0.00016880520673887378
0.04081632653061225,0.04,0.021284740831483042,0.00034761888315394223
0.04081632653061225,0.04,0.02992432221116301,0.0002945339003866918
0.04081632653061225,0.02,0.0026031697419799404,6.822225182061935e-05
0.08163265306122448,0.04,0.02342852767781946,0.0005106009887296088
0.04081632653061225,0.04747721715936875,0.02992432221116301,0.001838202861284902
0.10204081632653061,0.1,0.03322869611821454,0.000711300771075964
0.04081632653061225,0.02,0.017977183982849705,0.00031316037351970187
0.10204081632653061,0.12,0.02992432221116301,0.0012328424844620745
0.04081632653061225,0.02,0.02992432221116301,0.00019441660729676265
0.04081632653061225,0.04747721715936875,0.02992432221116301,0.0013958008412844965
0.04081632653061225,0.04,0.011484572391087973,0.0002595626970794654
0.04081632653061225,0.02,0.02992432221116301,0.0002544869831507201
0.04081632653061225,0.04,0.011025189495444454,0.0004640348058970835
0.04081632653061225,0.04747721715936875,0.02992432221116301,0.00013341490778615462
0.04081632653061225,0.04747721715936875,0.02992432221116301,0.00036671148377710587
0.12244897959183673,0.08,0.05209402036597505,0.00106753253540661
0.04081632653061225,0.08,0.042416354031084916,0.0005343497419741966
0.12244897959183673,0.04747721715936875,0.13469106500267972,0.006515775926812058
0.04081632653061225,0.04747721715936875,0.02992432221116301,0.0028393757921841936
0.04081632653061225,0.04747721715936875,0.02992432221116301,0.000161820279313995
0.04081632653061225,0.04747721715936875,0.02992432221116301,0.00020838646214652018
0.04081632653061225,0.04747721715936875,0.02992432221116301,0.0013958236587140844
0.04081632653061225,0.04747721715936875,0.02992432221116301,0.0011629932102132866
0.04081632653061225,0.04747721715936875,0.02992432221116301,0.000161820279313995
0.04081632653061225,0.04747721715936875,0.02992432221116301,6.868791364894462e-05
0.04081632653061225,0.04747721715936875,0.02992432221116301,0.0016752212213710638
0.04081632653061225,0.04747721715936875,0.02992432221116301,6.868791364894462e-05
0.04081632653061225,0.04,0.017915932930097234,0.00010826916905659102
0.04081632653061225,0.04747721715936875,0.02992432221116301,9.150534323688195e-05
0.04081632653061225,0.04747721715936875,0.02992432221116301,0.0009301622960506608
0.04081632653061225,0.04747721715936875,0.02992432221116301,0.0010232946617157112
0.04081632653061225,0.04747721715936875,0.02992432221116301,0.00030151882781157056
0.04081632653061225,0.04747721715936875,0.02992432221116301,6.822225182061935e-05
0.061224489795918366,0.04,0.027103590842967616,9.895593249008598e-05
0.04081632653061225,0.04747721715936875,0.02992432221116301,0.00037136763639853006
0.08163265306122448,0.04,0.02992432221116301,0.00013807152606940714
0.04081632653061225,0.04747721715936875,0.02992432221116301,0.0001222390239063486
0.04081632653061225,0.04747721715936875,0.02992432221116301,0.0003690397929187321
0.04081632653061225,0.04747721715936875,0.02992432221116301,0.0005785876156650955
0.04081632653061225,0.04747721715936875,0.02992432221116301,0.0002544869831507201
0.061224489795918366,0.08,0.040701324554015775,0.00348897404269792
0.061224489795918366,0.08,0.0589541382742516,0.001325974850127125
0.02040816326530612,0.04,0.007916698568256641,9.895593249008598e-05
0.04081632653061225,0.04747721715936875,0.02992432221116301,0.00013807152606940714
0.02040816326530612,0.02,0.013383355026414518,0.0001268956421896011
0.10204081632653061,0.06,0.028634867161779338,0.00041700296123623306
0.02040816326530612,0.02,0.01025955133603859,0.0001268956421896011
0.061224489795918366,0.04,0.022234132149146314,0.00027777007456698273
0.0,0.02,0.00765638159405865,8.684872495362944e-05
0.04081632653061225,0.06,0.020595666488017764,0.00031501836421471966
